temperature_c,humidity_percent,co2_ppm,methane_ppm,smoke_density,air_quality_index,room_type,status,heat_index,gas_ratio,fire_risk_score,air_degradation,hour,day_of_week
24.38,43.9,586,0.0,9.2,56,kitchen,Safe,26.575,0.0,1.8308,74.4,14,5
27.25,67.8,986,0.0,19.9,202,garage,Warning,30.64,0.0,2.431,241.8,14,5
24.76,59.4,1204,0.0,25.8,254,basement,Warning,27.73,0.0,2.5176000000000003,305.6,14,5
35.56,43.7,1246,0.0,19.9,207,bedroom,Warning,37.745000000000005,0.0,2.9296,246.8,14,5
25.18,58.2,639,0.0,11.1,126,kitchen,Safe,28.09,0.0,1.9548,148.2,14,5
19.76,54.8,578,0.0,0.5,128,garage,Safe,22.5,0.0,1.2056,129.0,14,5
21.46,60.0,590,0.0,1.7,74,garage,Safe,24.46,0.0,1.3556,77.4,14,5
19.55,42.0,717,0.0,1.9,84,bedroom,Safe,21.65,0.0,1.249,87.8,14,5
36.17,32.5,1572,0.0,27.5,293,living_room,Warning,37.795,0.0,3.2702,348.0,14,5
56.15,58.3,4686,66.65,99.2,465,living_room,Danger,59.065,0.0142201834862385,7.337000000000001,663.4,14,5
19.56,47.1,584,0.0,5.7,85,basement,Safe,21.915,0.0,1.4015999999999995,96.4,14,5
30.24,56.5,998,0.0,19.1,216,kitchen,Warning,33.065,0.0,2.5784,254.2,14,5
30.89,45.0,1363,0.0,17.5,197,basement,Warning,33.14,0.0,2.5534,232.0,14,5
22.34,51.5,653,0.0,5.3,53,living_room,Safe,24.915,0.0,1.5524,63.6,14,5
23.59,47.1,634,0.0,1.4,154,bedroom,Safe,25.945,0.0,1.4714,156.8,14,5
35.59,58.5,1136,0.0,26.2,293,bedroom,Warning,38.515,0.0,3.1834,345.4,14,5
22.58,60.0,666,0.0,5.0,102,kitchen,Safe,25.58,0.0,1.5547999999999995,112.0,14,5
23.24,57.6,630,0.0,9.7,138,garage,Safe,26.12,0.0,1.7823999999999998,157.4,14,5
25.54,58.6,743,0.0,1.8,96,bedroom,Safe,28.47,0.0,1.6043999999999996,99.6,14,5
22.28,51.3,567,0.0,7.9,102,bedroom,Safe,24.845,0.0,1.6527999999999998,117.8,14,5
21.91,55.8,636,0.0,7.2,85,bedroom,Safe,24.7,0.0,1.6026,99.4,14,5
20.2,43.3,697,0.0,2.3,57,basement,Safe,22.365,0.0,1.3039999999999998,61.6,14,5
24.15,51.2,527,0.0,10.1,92,living_room,Safe,26.71,0.0,1.853,112.2,14,5
19.58,55.8,758,0.0,7.5,68,garage,Safe,22.37,0.0,1.4748,83.0,14,5
25.74,61.1,917,0.0,30.0,162,basement,Warning,28.795,0.0,2.7444,222.0,14,5
16.62,40.8,681,0.0,0.7,109,living_room,Safe,18.66,0.0,1.0252,110.4,14,5
31.02,42.5,1310,0.0,21.8,295,garage,Warning,33.145,0.0,2.7332,338.6,14,5
26.9,64.1,1309,0.0,19.3,212,kitchen,Warning,30.105,0.0,2.386,250.6,14,5
26.76,43.0,508,0.0,1.4,99,basement,Safe,28.91,0.0,1.6616,101.8,14,5
46.11,39.4,2008,93.57,41.9,466,living_room,Danger,48.08,0.0465754106520657,4.4426000000000005,549.8,14,5
23.01,59.7,535,0.0,3.0,75,kitchen,Safe,25.995,0.0,1.5006,81.0,14,5
26.38,63.6,902,0.0,26.0,239,garage,Warning,29.56,0.0,2.6228,291.0,14,5
24.64,69.2,1492,0.0,24.4,293,bedroom,Warning,28.1,0.0,2.4544,341.8,14,5
52.2,25.0,2363,39.96,54.2,392,basement,Danger,53.45,0.0169035532994923,5.3,500.4,14,5
20.95,56.1,663,0.0,6.8,102,living_room,Safe,23.755,0.0,1.529,115.6,14,5
33.45,63.2,1309,0.0,23.6,300,garage,Warning,36.61,0.0,2.951,347.2,14,5
25.18,49.0,679,0.0,9.1,68,bedroom,Safe,27.63,0.0,1.8748,86.2,14,5
48.66,29.7,3513,22.1,44.6,359,bedroom,Danger,50.145,0.0062891291974957,4.7036,448.2,14,5
24.54,46.5,590,0.0,8.6,69,kitchen,Safe,26.865,0.0,1.8164,86.2,14,5
17.41,52.7,645,0.0,1.0,83,kitchen,Safe,20.045,0.0,1.0846,85.0,14,5
23.47,49.7,778,0.0,1.4,133,living_room,Safe,25.955,0.0,1.4642,135.8,14,5
21.66,44.9,454,0.0,2.2,140,kitchen,Safe,23.905,0.0,1.3876000000000002,144.4,14,5
20.94,56.0,636,0.0,3.7,132,kitchen,Safe,23.74,0.0,1.4044,139.4,14,5
22.13,56.2,671,0.0,3.6,103,kitchen,Safe,24.94,0.0,1.4717999999999998,110.2,14,5
22.58,49.8,497,0.0,7.5,106,living_room,Safe,25.07,0.0,1.6547999999999998,121.0,14,5
23.64,55.2,589,0.0,4.2,86,basement,Safe,26.4,0.0,1.5863999999999998,94.4,14,5
18.96,48.1,467,0.0,5.9,106,garage,Safe,21.365,0.0,1.3736000000000002,117.8,14,5
25.12,57.7,810,0.0,7.6,123,living_room,Safe,28.005000000000003,0.0,1.8112,138.2,14,5
57.02,78.5,4228,22.57,100.3,480,garage,Danger,60.945,0.0053369590919839,7.433200000000001,680.6,14,5
19.62,43.8,745,0.0,7.2,71,living_room,Safe,21.81,0.0,1.4652,85.4,14,5
47.0934079034266,46.05054879925288,2459,45.68,79.5,486,bedroom,Danger,49.39593534338925,0.0185691056910569,6.005604474205596,645.0,14,5
19.881246986785914,50.43764796514967,450,0.0,2.4,129,living_room,Safe,22.4031293850434,0.0,1.2888748192071549,133.8,14,5
22.72,57.5,595,0.0,6.7,79,bedroom,Safe,25.595,0.0,1.6312000000000002,92.4,14,5
22.56,53.1,774,0.0,4.2,128,garage,Safe,25.215,0.0,1.5215999999999998,136.4,14,5
20.15,43.2,709,0.0,6.6,82,garage,Safe,22.31,0.0,1.473,95.2,14,5
18.21,54.3,719,0.0,1.7,98,bedroom,Safe,20.925,0.0,1.1606,101.4,14,5
20.7,40.7,633,0.0,6.6,51,basement,Safe,22.735,0.0,1.506,64.2,15,5
23.65,40.5,531,0.0,6.7,114,kitchen,Safe,25.675,0.0,1.687,127.4,15,5
22.15,49.0,706,0.0,6.8,62,kitchen,Safe,24.6,0.0,1.6009999999999998,75.6,15,5
28.9,42.7,888,0.0,24.6,272,bedroom,Warning,31.035,0.0,2.718,321.2,15,5
18.33,59.3,699,0.0,9.4,93,basement,Safe,21.295,0.0,1.4758,111.8,15,5
25.61,52.2,690,0.0,9.1,121,basement,Safe,28.22,0.0,1.9006,139.2,15,5
25.77,55.3,652,0.0,7.8,104,garage,Safe,28.535,0.0,1.8582,119.6,15,5
24.71536196589939,48.99315060054871,721,0.0,3.0,123,bedroom,Safe,27.165019495926828,0.0,1.6029217179539632,129.0,15,5
27.89,67.8,1176,0.0,28.3,278,basement,Warning,31.28,0.0,2.8054,334.6,15,5
21.75,47.4,654,0.0,3.7,144,garage,Safe,24.12,0.0,1.4529999999999998,151.4,15,5
21.31,56.6,506,0.0,7.7,71,garage,Safe,24.14,0.0,1.5866,86.4,15,5
23.19,47.7,446,0.0,0.8,96,kitchen,Safe,25.575000000000003,0.0,1.4234,97.6,15,5
23.85,44.9,522,0.0,7.0,59,basement,Safe,26.095,0.0,1.711,73.0,15,5
23.01,58.0,645,0.0,2.3,99,living_room,Safe,25.91,0.0,1.4726,103.6,15,5
33.39,32.4,882,0.0,14.6,305,bedroom,Warning,35.01,0.0,2.5874,334.2,15,5
19.52,45.2,753,0.0,8.9,89,basement,Safe,21.78,0.0,1.5272,106.8,15,5
23.95,56.7,476,0.0,2.5,149,living_room,Safe,26.785,0.0,1.537,154.0,15,5
23.44,55.9,570,0.0,1.2,56,garage,Safe,26.235,0.0,1.4544,58.4,15,5
29.99,62.7,1160,0.0,27.3,270,living_room,Warning,33.125,0.0,2.8914,324.6,15,5
20.04,56.9,430,0.0,3.1,82,living_room,Safe,22.885,0.0,1.3264,88.2,15,5
22.47,56.6,426,0.0,5.4,121,bedroom,Safe,25.3,0.0,1.5642,131.8,15,5
24.41,44.3,469,0.0,10.2,71,basement,Safe,26.625,0.0,1.8726,91.4,15,5
27.82,54.4,838,0.0,21.3,199,garage,Warning,30.54,0.0,2.5212000000000003,241.6,15,5
28.4,44.0,987,0.0,14.7,271,bedroom,Warning,30.6,0.0,2.292,300.4,15,5
21.85,48.7,703,0.0,6.1,56,kitchen,Safe,24.285,0.0,1.5550000000000002,68.2,15,5
22.64,53.8,607,0.0,2.4,63,bedroom,Safe,25.33,0.0,1.4544,67.8,15,5
17.51,54.2,705,0.0,6.4,110,living_room,Safe,20.22,0.0,1.3066,122.8,15,5
21.03,51.7,638,0.0,8.0,73,kitchen,Safe,23.615,0.0,1.5818,89.0,15,5
25.67,39.9,1433,0.0,17.9,286,kitchen,Warning,27.665000000000003,0.0,2.2562,321.8,15,5
23.32279492181886,50.30817655403729,436,0.0,5.8,66,bedroom,Safe,25.838203749520726,0.0,1.6313676953091316,77.6,15,5
19.42,51.6,441,0.0,9.4,84,bedroom,Safe,22.0,0.0,1.5412,102.8,15,5
20.711875579704564,60.40779366058807,635,0.0,9.3,139,basement,Safe,23.732265262733968,0.0,1.6147125347822735,157.6,15,5
22.19,46.7,663,0.0,8.3,124,bedroom,Safe,24.525,0.0,1.6634,140.6,15,5
19.64,44.8,494,0.0,0.7,69,basement,Safe,21.88,0.0,1.2064,70.4,15,5
22.1,44.5,428,0.0,6.5,140,bedroom,Safe,24.325000000000003,0.0,1.586,153.0,15,5
21.95,49.2,572,0.0,2.8,151,kitchen,Safe,24.41,0.0,1.4289999999999998,156.6,15,5
20.59,47.2,445,0.0,5.6,81,basement,Safe,22.95,0.0,1.4594,92.2,15,5
25.45,47.9,1117,0.0,18.1,178,basement,Warning,27.845,0.0,2.2510000000000003,214.2,15,5
24.09,43.9,499,0.0,2.1,141,basement,Safe,26.285,0.0,1.5294,145.2,15,5
43.91,64.4,2306,58.62,68.9,406,basement,Danger,47.13,0.025409622886866,5.3906,543.8,15,5
50.27,43.4,5002,88.11,76.0,437,bedroom,Danger,52.440000000000005,0.0176114331401159,6.0562,589.0,15,5
60.3,29.7,2335,94.35,52.3,396,bedroom,Danger,61.785,0.0403895547945205,5.71,500.6,15,5
19.17,50.4,683,0.0,8.7,57,basement,Safe,21.69,0.0,1.4982000000000002,74.4,15,5
20.83,43.6,551,0.0,6.0,73,basement,Safe,23.01,0.0,1.4898,85.0,15,5
25.61,46.8,482,0.0,8.4,55,basement,Safe,27.95,0.0,1.8726,71.8,15,5
27.92,52.3,1282,0.0,16.4,173,kitchen,Warning,30.535000000000004,0.0,2.3312,205.8,15,5
25.72,40.6,885,0.0,26.6,205,kitchen,Warning,27.75,0.0,2.6072,258.2,15,5
46.354479681202605,76.2455877179306,4201,59.21,39.6,521,living_room,Danger,50.166759067099136,0.014090909090909,4.365268780872157,600.2,15,5
24.45,52.1,746,0.0,1.4,122,basement,Safe,27.055,0.0,1.523,124.8,15,5
20.11,42.1,546,0.0,4.3,53,kitchen,Safe,22.215,0.0,1.3786,61.6,15,5
18.44,48.5,700,0.0,2.6,62,bedroom,Safe,20.865,0.0,1.2104,67.2,15,5
22.2,45.5,696,0.0,0.6,55,bedroom,Safe,24.475,0.0,1.356,56.2,15,5
35.08,59.7,1192,0.0,19.0,210,garage,Warning,38.065,0.0,2.8648,248.0,15,5
18.33,43.2,572,0.0,9.5,78,basement,Safe,20.49,0.0,1.4798,97.0,15,5
23.48,53.7,723,0.0,3.8,125,basement,Safe,26.165,0.0,1.5608,132.6,15,5
25.64,52.4,627,0.0,3.8,79,living_room,Safe,28.26,0.0,1.6904,86.6,15,5
25.55,60.6,581,0.0,3.8,74,basement,Safe,28.58,0.0,1.685,81.6,16,5
22.12,45.3,654,0.0,3.3,87,kitchen,Safe,24.385,0.0,1.4592,93.6,16,5
19.57,57.4,412,0.0,2.7,93,bedroom,Safe,22.44,0.0,1.2822,98.4,16,5
17.38,51.6,439,0.0,7.1,128,living_room,Safe,19.96,0.0,1.3268,142.2,16,5
28.64,70.7,863,0.0,31.9,198,garage,Warning,32.175,0.0,2.9944,261.8,16,5
19.79,58.2,708,0.0,7.1,147,bedroom,Safe,22.7,0.0,1.4713999999999998,161.2,16,5
19.61,59.6,756,0.0,1.9,78,living_room,Safe,22.59,0.0,1.2526,81.8,16,5
16.51,54.0,570,0.0,2.7,134,bedroom,Safe,19.21,0.0,1.0986,139.4,16,5
18.48,51.8,445,0.0,9.5,94,bedroom,Safe,21.07,0.0,1.4888,113.0,16,5
20.41,44.0,524,0.0,3.8,128,living_room,Safe,22.61,0.0,1.3766,135.6,16,5
55.17,48.0,4885,67.83,39.4,457,garage,Danger,57.57,0.0138825214899713,4.8862,535.8,16,5
24.24,51.9,524,0.0,7.6,91,living_room,Safe,26.835,0.0,1.7584,106.2,16,5
34.79,38.2,1504,0.0,23.3,204,bedroom,Warning,36.7,0.0,3.0194,250.6,16,5
25.1,41.9,468,0.0,7.1,91,living_room,Safe,27.195,0.0,1.7899999999999998,105.2,16,5
35.33,36.0,1409,0.0,15.5,198,kitchen,Warning,37.13,0.0,2.7398,229.0,16,5
20.66,56.0,441,0.0,9.3,110,bedroom,Safe,23.46,0.0,1.6116,128.6,16,5
24.31,46.8,458,0.0,1.5,64,garage,Safe,26.65,0.0,1.5185999999999995,67.0,16,5
17.84,44.7,495,0.0,0.6,87,kitchen,Safe,20.075,0.0,1.0943999999999998,88.2,16,5
57.78,25.2,2523,101.31,76.8,478,bedroom,Danger,59.04,0.0401386687797147,6.5388,631.6,16,5
18.07,52.0,408,0.0,7.3,59,bedroom,Safe,20.67,0.0,1.3762,73.6,16,5
32.54,38.5,1094,0.0,28.4,230,living_room,Warning,34.465,0.0,3.0884,286.8,16,5
34.3,69.3,1071,0.0,21.4,233,basement,Warning,37.765,0.0,2.914,275.8,16,5
19.5,56.3,504,0.0,7.0,116,living_room,Safe,22.315,0.0,1.45,130.0,16,5
17.28,50.0,476,0.0,5.0,146,kitchen,Safe,19.78,0.0,1.2368,156.0,16,5
20.69,55.8,658,0.0,5.9,150,garage,Safe,23.48,0.0,1.4774,161.8,16,5
19.1,46.2,602,0.0,9.3,54,basement,Safe,21.41,0.0,1.5180000000000002,72.6,16,5
22.43,41.3,682,0.0,8.1,91,kitchen,Safe,24.495,0.0,1.6698,107.2,16,5
14.769177872099306,43.51038777017103,682,0.0,3.7,139,kitchen,Safe,16.944697260607857,0.0,1.0341506723259584,146.4,16,5
24.73,46.8,787,0.0,9.9,80,living_room,Safe,27.07,0.0,1.8798,99.8,16,5
22.77,57.3,512,0.0,5.2,128,kitchen,Safe,25.635,0.0,1.5741999999999998,138.4,16,5
20.84,44.1,786,0.0,0.2,128,living_room,Safe,23.045,0.0,1.2584,128.4,16,5
19.4,45.3,757,0.0,8.8,141,living_room,Safe,21.665,0.0,1.516,158.6,16,5
21.33,41.5,684,0.0,3.9,59,kitchen,Safe,23.405,0.0,1.4358,66.8,16,5
18.91,51.3,497,0.0,2.0,50,kitchen,Safe,21.475,0.0,1.2146,54.0,16,5
21.16,50.1,581,0.0,9.0,100,kitchen,Safe,23.665,0.0,1.6296,118.0,16,5
50.51,37.1,3078,25.52,56.8,350,kitchen,Danger,52.365,0.0082884053264046,5.3026,463.6,16,5
21.66,46.6,802,0.0,9.3,142,living_room,Safe,23.99,0.0,1.6716000000000002,160.6,16,5
22.16,58.4,614,0.0,7.7,144,bedroom,Safe,25.08,0.0,1.6375999999999995,159.4,16,5
27.15,58.7,896,0.0,28.0,269,basement,Warning,30.085,0.0,2.749,325.0,16,5
24.42,57.0,631,0.0,5.8,87,kitchen,Safe,27.270000000000003,0.0,1.6972,98.6,16,5
21.48,43.6,423,0.0,3.5,146,living_room,Safe,23.66,0.0,1.4288,153.0,16,5
22.42,53.6,443,0.0,5.3,120,bedroom,Safe,25.1,0.0,1.5572,130.6,16,5
18.67,42.5,701,0.0,6.8,111,basement,Safe,20.795,0.0,1.3922,124.6,16,5
20.32,48.1,661,0.0,4.6,92,living_room,Safe,22.725,0.0,1.4032,101.2,16,5
57.08,46.2,4668,59.95,106.7,390,garage,Danger,59.39,0.012840008567145,7.6928,603.4,16,5
22.95,42.3,607,0.0,10.7,131,living_room,Safe,25.065,0.0,1.805,152.4,16,5
21.05,46.8,625,0.0,10.0,73,kitchen,Safe,23.39,0.0,1.6630000000000005,93.0,16,5
25.12,49.9,621,0.0,3.2,120,living_room,Safe,27.615,0.0,1.6352,126.4,16,5
17.43,41.5,788,0.0,7.1,128,kitchen,Safe,19.505,0.0,1.3298,142.2,16,5
20.97,57.2,418,0.0,1.6,63,kitchen,Safe,23.83,0.0,1.3222,66.2,16,5
19.8,50.1,552,0.0,3.1,133,basement,Safe,22.305,0.0,1.312,139.2,16,5
36.9,67.1,3081,101.37,71.7,434,kitchen,Danger,40.255,0.0328909798831927,5.082,577.4,16,5
35.46,37.9,1527,0.0,29.3,212,basement,Warning,37.355,0.0,3.2996000000000003,270.6,16,5
23.14,46.5,457,0.0,7.8,99,kitchen,Safe,25.465,0.0,1.7004,114.6,16,5
26.89,55.0,1061,0.0,30.0,198,kitchen,Warning,29.64,0.0,2.8134,258.0,16,5
46.52,79.1,1968,40.35,57.2,486,garage,Danger,50.475,0.0204926358557643,5.0792,600.4,16,5
17.44,46.3,503,0.0,5.4,136,bedroom,Safe,19.755000000000003,0.0,1.2624,146.8,16,5
24.77,53.2,540,0.0,10.7,82,basement,Safe,27.43,0.0,1.9142,103.4,16,5
25.87,56.9,462,0.0,11.2,117,living_room,Safe,28.715,0.0,2.0002,139.4,16,5
21.67,54.6,657,0.0,1.2,145,kitchen,Safe,24.4,0.0,1.3482,147.4,16,5
46.53,39.9,4452,37.67,76.0,381,living_room,Danger,48.525,0.0084594655288569,5.831799999999999,533.0,16,5
21.42,47.2,725,0.0,5.8,134,living_room,Safe,23.78,0.0,1.5172,145.6,17,5
22.63,43.9,600,0.0,7.2,114,garage,Safe,24.825,0.0,1.6458,128.4,17,5
22.45,40.5,665,0.0,7.4,105,bedroom,Safe,24.475,0.0,1.643,119.8,17,5
21.62,51.9,752,0.0,3.6,135,bedroom,Safe,24.215,0.0,1.4411999999999998,142.2,17,5
24.79,41.2,615,0.0,3.8,103,garage,Safe,26.85,0.0,1.6393999999999995,110.6,17,5
25.29,57.5,446,0.0,2.3,87,basement,Safe,28.165,0.0,1.6094000000000002,91.6,17,5
33.66,52.1,963,0.0,23.0,279,kitchen,Warning,36.26499999999999,0.0,2.9396,325.0,17,5
23.08,42.4,652,0.0,1.4,102,living_room,Safe,25.2,0.0,1.4408,104.8,17,5
20.54,59.4,502,0.0,4.9,100,garage,Safe,23.51,0.0,1.4284,109.8,17,5
17.08,49.2,473,0.0,4.1,76,living_room,Safe,19.54,0.0,1.1888,84.2,17,5
23.41,42.2,488,0.0,7.3,101,garage,Safe,25.52,0.0,1.6966,115.6,17,5
33.29,69.0,975,0.0,30.2,292,bedroom,Warning,36.74,0.0,3.2054,352.4,17,5
21.78,44.4,723,0.0,4.1,69,kitchen,Safe,24.0,0.0,1.4708,77.2,17,5
19.9,43.9,650,0.0,6.4,73,living_room,Safe,22.095,0.0,1.45,85.8,17,5
23.9,42.5,791,0.0,6.2,118,bedroom,Safe,26.025,0.0,1.682,130.4,17,5
22.89,59.3,424,0.0,8.7,79,kitchen,Safe,25.855,0.0,1.7213999999999998,96.4,17,5
36.5,53.1,2469,55.61,97.9,445,living_room,Danger,39.155,0.0225141700404858,6.106,640.8,17,5
20.21,54.3,798,0.0,3.9,97,basement,Safe,22.925,0.0,1.3686,104.8,17,5
23.08,40.9,530,0.0,2.0,129,kitchen,Safe,25.125,0.0,1.4648,133.0,17,5
29.0,34.5,1463,0.0,15.6,307,kitchen,Warning,30.725,0.0,2.364,338.2,17,5
22.12,42.9,410,0.0,3.2,112,living_room,Safe,24.265,0.0,1.4552,118.4,17,5
56.12,77.4,1976,39.03,93.1,442,kitchen,Danger,59.99,0.019742033383915,7.091200000000001,628.2,17,5
53.84,72.3,4849,53.23,89.1,448,basement,Danger,57.455000000000005,0.0109752577319587,6.7944,626.2,17,5
19.41,59.8,635,0.0,0.1,57,living_room,Safe,22.4,0.0,1.1686,57.2,17,5
22.69,55.0,532,0.0,4.1,56,kitchen,Safe,25.44,0.0,1.5254,64.2,17,5
27.34,50.5,1158,0.0,22.5,187,basement,Warning,29.865,0.0,2.5404,232.0,17,5
22.23630592707594,57.91378867946885,669,0.0,4.3,132,living_room,Safe,25.13199536104938,0.0,1.5061783556245565,140.6,17,5
55.05,75.3,5015,28.74,79.1,528,kitchen,Danger,58.815,0.0057296650717703,6.466999999999999,686.2,17,5
24.32,44.2,695,0.0,4.5,153,bedroom,Safe,26.53,0.0,1.6392,162.0,17,5
29.72,63.7,960,0.0,16.6,195,living_room,Warning,32.905,0.0,2.4472,228.2,17,5
46.52,40.2,2224,51.76,46.3,505,bedroom,Danger,48.53,0.0232629213483146,4.6432,597.6,17,5
51.28,47.0,2351,72.85,42.8,475,living_room,Danger,53.63,0.0309736394557823,4.7888,560.6,17,5
53.49,34.0,3766,53.26,78.1,353,kitchen,Danger,55.190000000000005,0.0141385718078046,6.3334,509.2,17,5
22.33,54.6,521,0.0,2.6,84,living_room,Safe,25.06,0.0,1.4438,89.2,17,5
23.58579882824757,58.93896785569823,660,0.0,2.9,77,basement,Safe,26.532747221032484,0.0,1.5311479296948542,82.8,17,5
17.57,57.5,497,0.0,3.3,63,basement,Safe,20.445,0.0,1.1862,69.6,17,5
22.71,47.4,635,0.0,0.6,85,kitchen,Safe,25.08,0.0,1.3866,86.2,17,5
20.94,55.9,779,0.0,6.4,125,bedroom,Safe,23.735,0.0,1.5124,137.8,17,5
20.62,49.9,545,0.0,9.6,108,garage,Safe,23.115,0.0,1.6212,127.2,17,5
19.03,59.0,616,0.0,5.2,142,kitchen,Safe,21.98,0.0,1.3498,152.4,17,5
24.15,70.0,920,0.0,21.2,188,bedroom,Warning,27.65,0.0,2.297,230.4,17,5
23.88,52.0,698,0.0,9.9,144,kitchen,Safe,26.48,0.0,1.8288,163.8,17,5
23.96,41.9,937,0.0,12.3,273,basement,Warning,26.055,0.0,1.9296,297.6,17,5
47.38,68.3,4420,90.72,91.1,346,bedroom,Danger,50.795,0.0205202442886224,6.4868,528.2,17,5
28.0,37.7,915,0.0,14.9,290,living_room,Warning,29.885,0.0,2.276,319.8,17,5
50.53,30.5,3915,30.6,47.1,527,bedroom,Danger,52.055,0.0078140960163432,4.9158,621.2,17,5
22.89,50.2,710,0.0,4.7,89,living_room,Safe,25.4,0.0,1.5614,98.4,17,5
16.46,45.0,404,0.0,6.0,91,kitchen,Safe,18.71,0.0,1.2276,103.0,17,5
20.06,51.9,633,0.0,6.3,131,kitchen,Safe,22.655,0.0,1.4556,143.6,17,5
31.43890216594037,38.33033401429085,1029,0.0,24.4,176,garage,Warning,33.355418866654915,0.0,2.8623341299564222,224.8,17,5
31.98,50.0,1199,0.0,18.4,170,living_room,Warning,34.480000000000004,0.0,2.6548,206.8,17,5
24.39,46.9,738,0.0,7.7,91,kitchen,Safe,26.735,0.0,1.7714,106.4,17,5
17.66,56.4,555,0.0,6.1,85,garage,Safe,20.48,0.0,1.3036,97.2,17,5
20.630016306064643,54.305388239507145,762,0.0,3.6,73,living_room,Safe,23.34528571804,0.0,1.3818009783638785,80.2,17,5
23.24,47.2,535,0.0,5.4,81,living_room,Safe,25.6,0.0,1.6103999999999998,91.8,17,5
21.02,44.3,707,0.0,1.0,138,garage,Safe,23.235,0.0,1.3012,140.0,17,5
22.59,46.6,777,0.0,4.7,93,living_room,Safe,24.92,0.0,1.5434,102.4,17,5
25.66,61.3,1126,0.0,25.5,177,basement,Warning,28.725,0.0,2.5596,228.0,17,5
20.6,48.5,723,0.0,1.0,136,basement,Safe,23.025,0.0,1.2760000000000002,138.0,17,5
33.34,57.1,1240,0.0,17.8,186,basement,Warning,36.19500000000001,0.0,2.7124,221.6,17,5
32.61,51.6,1311,0.0,13.9,204,living_room,Warning,35.19,0.0,2.5126,231.8,17,5
21.72,41.9,493,0.0,6.2,125,bedroom,Safe,23.815,0.0,1.5512,137.4,17,5
20.39,42.4,704,0.0,6.0,111,living_room,Safe,22.51,0.0,1.4634,123.0,17,5
22.03,45.2,681,0.0,6.5,138,kitchen,Safe,24.290000000000003,0.0,1.5818,151.0,17,5
31.5,49.4,998,0.0,24.6,249,garage,Warning,33.97,0.0,2.874,298.2,17,5
36.49,56.5,1372,0.0,15.3,276,garage,Warning,39.315000000000005,0.0,2.8014,306.6,17,5
19.75,51.2,658,0.0,1.1,62,living_room,Safe,22.31,0.0,1.229,64.2,17,5
22.47,50.0,498,0.0,0.9,80,living_room,Safe,24.97,0.0,1.3842,81.8,17,5
21.78,56.2,515,0.0,1.9,81,kitchen,Safe,24.590000000000003,0.0,1.3828,84.8,17,5
22.79,53.4,548,0.0,3.9,101,kitchen,Safe,25.46,0.0,1.5234,108.8,17,5
20.71,54.0,791,0.0,7.1,50,basement,Safe,23.41,0.0,1.5266,64.2,18,5
22.21,53.2,474,0.0,3.9,86,garage,Safe,24.87,0.0,1.4886,93.8,18,5
23.42,46.8,457,0.0,9.3,87,garage,Safe,25.76,0.0,1.7772,105.6,18,5
19.22,54.2,775,0.0,5.7,111,kitchen,Safe,21.93,0.0,1.3811999999999998,122.4,18,5
24.76,42.3,629,0.0,4.5,90,living_room,Safe,26.875,0.0,1.6656,99.0,18,5
21.51,45.7,415,0.0,6.1,100,basement,Safe,23.795,0.0,1.5346,112.2,18,5
19.78,49.1,601,0.0,2.7,123,basement,Safe,22.235,0.0,1.2948,128.4,18,5
34.4,71.5,982,0.0,13.9,200,garage,Warning,37.975,0.0,2.62,227.8,18,5
20.03,44.1,713,0.0,3.5,86,living_room,Safe,22.235,0.0,1.3418,93.0,18,5
22.1,41.1,645,0.0,3.3,56,garage,Safe,24.155,0.0,1.458,62.6,18,5
23.03,46.0,536,0.0,0.5,79,bedroom,Safe,25.33,0.0,1.4018,80.0,18,5
47.34,68.3,2494,72.45,76.0,489,basement,Danger,50.755,0.0290380761523046,5.8804,641.0,18,5
22.92,44.8,507,0.0,7.5,56,basement,Safe,25.16,0.0,1.6752000000000002,71.0,18,5
23.31,51.5,730,0.0,10.1,135,living_room,Safe,25.885,0.0,1.8026,155.2,18,5
25.6,35.4,1229,0.0,29.7,261,living_room,Warning,27.37,0.0,2.724,320.4,18,5
21.42,54.5,437,0.0,4.7,64,garage,Safe,24.145000000000003,0.0,1.4732,73.4,18,5
19.63,59.7,641,0.0,9.3,67,living_room,Safe,22.615,0.0,1.5497999999999998,85.6,18,5
24.93,52.4,959,0.0,19.8,185,bedroom,Warning,27.55,0.0,2.2878,224.6,18,5
26.881584545154595,71.42001914637864,1028,0.0,27.1,227,kitchen,Warning,30.452585502473525,0.0,2.696895072709276,281.2,18,5
24.4,53.3,898,0.0,15.0,167,garage,Warning,27.065,0.0,2.064,197.0,18,5
22.92,53.4,720,0.0,6.1,127,kitchen,Safe,25.590000000000003,0.0,1.6192,139.2,18,5
18.06,59.6,435,0.0,5.7,112,garage,Safe,21.04,0.0,1.3116,123.4,18,5
17.9,54.0,469,0.0,0.8,81,living_room,Safe,20.6,0.0,1.106,82.6,18,5
20.22,41.4,565,0.0,2.8,74,living_room,Safe,22.29,0.0,1.3252,79.6,18,5
41.07,72.1,5104,37.36,78.3,458,garage,Danger,44.675,0.0073183153770812,5.5962000000000005,614.6,18,5
28.42,47.8,904,0.0,26.4,260,kitchen,Warning,30.81,0.0,2.7612,312.8,18,5
33.43,44.3,1328,0.0,32.0,275,garage,Warning,35.645,0.0,3.2858000000000005,339.0,18,5
26.65,44.1,700,0.0,3.2,109,living_room,Safe,28.855,0.0,1.727,115.4,18,5
